FI;fi_lib;dep;reg;MCO;CANCERO;UNV;avc;sarcome;cancer;weight_avc;weight_sarcome;weight_cancer;weight_dep;weight_reg;weight_fr;weight_k_reg;weight_s_reg
750300931;CLINIQUE STE-THERESE;75;11;2549;0;0;0;0;0;0;0;0;1;5;9;0;0
750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;75;11;15482;3911;0;0;0;1;0;0;7;9;32;57;40;0
750301145;CLINIQUE DU MONT LOUIS;75;11;18670;175;0;0;0;1;0;0;0;11;38;68;1;0
750301160;CLINIQUE MAUSSINS NOLLET;75;11;6288;0;0;0;0;0;0;0;0;3;13;23;0;0
750790164;CLINIQUE ROOSEVELT;75;11;135;0;0;0;0;0;0;0;0;0;0;0;0;0
750801441;HU PARIS CENTRE SITE BROCA APHP;75;11;4241;0;0;0;0;0;0;0;0;2;8;15;0;0
750803447;HU PARIS OUEST SITE G POMPIDOU APHP;75;11;97047;47336;0;0;0;1;0;0;88;60;201;358;486;0
750803454;HU ROBERT DEBRE APHP;75;11;41824;2168;0;0;0;1;0;0;4;25;86;154;22;0
750808578;INSTITUTION NATIONALE DES INVALIDES;75;11;98;0;0;0;0;0;0;0;0;0;0;0;0;0
750829053;CENTRE D AUTODIALYSE CLINIQUE ALMA;75;11;3616;0;0;0;0;0;0;0;0;2;7;13;0;0
760000018;CH DIEPPE;76;28;30410;2531;0;0;0;1;0;0;5;49;230;112;101;0
760000042;CH EU;76;28;1115;0;0;0;0;0;0;0;0;1;8;4;0;0
760000059;CH NEUFCHATEL-EN-BRAY;76;28;348;0;0;0;0;0;0;0;0;0;2;1;0;0
760000141;HOPITAL SAINT JULIEN CHU ROUEN;76;28;4889;0;0;0;0;0;0;0;0;7;37;18;0;0
760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;76;28;124191;10955;1413;0;0;1;0;0;20;201;940;458;440;0
760000166;CRLCC HENRI BECQUEREL ROUEN;76;28;68603;63213;0;0;1;1;0;7;118;111;519;253;2541;466
760000174;HL YVETOT;76;28;413;0;0;0;0;0;0;0;0;0;3;1;0;0
760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;76;28;7201;0;0;0;0;0;0;0;0;11;54;26;0;0
760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;76;28;1537;0;0;0;0;0;0;0;0;2;11;5;0;0
760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;76;28;8138;1195;0;0;0;1;0;0;2;13;61;30;48;0
760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;76;28;6679;708;0;0;0;1;0;0;1;10;50;24;28;0
760000463;CH LES FEUGRAIS CHI ELBEUF;76;28;34091;2529;0;0;0;1;0;0;5;55;258;125;101;0
760021329;HOPITAL PRIVE DE L'ESTUAIRE;76;28;52736;5873;0;0;0;1;0;0;11;85;399;194;236;0
760025312;CLINIQUE MATHILDE ROUEN;76;28;36099;5947;0;0;0;1;0;0;11;58;273;133;239;0
760027292;CLINIQUE MEGIVAL;76;28;9789;1359;0;0;0;1;0;0;3;15;74;36;54;0
760780197;CLINIQUE LES AUBEPINES ST-AUBIN-S/SCIE;76;28;2020;417;0;0;0;1;0;0;1;3;15;7;16;0
760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;76;28;3788;412;0;0;0;1;0;0;1;6;28;13;16;0
760780510;CLINIQUE DU CEDRE;76;28;17828;2609;0;0;0;1;0;0;5;28;135;65;104;0
760780619;CLINIQUE SAINT-HILAIRE ROUEN;76;28;27342;4454;0;0;0;1;0;0;8;44;207;100;179;0
760780668;CLINIQUE CHIRURGICALE D'YVETOT;76;28;2620;0;0;0;0;0;0;0;0;4;19;9;0;0
760780783;CLINIQUE TOUS VENTS LILLEBONNE;76;28;4659;0;0;0;0;0;0;0;0;7;35;17;0;0
760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;76;28;18952;6898;0;0;0;1;0;0;13;30;143;69;277;0
760780825;CLINIQUE DE L'ABBAYE FECAMP;76;28;5084;86;0;0;0;1;0;0;0;8;38;18;3;0
760783035;HOPITAL-HAD DE BOIS-GUILLAUME;76;28;9892;0;0;0;0;0;0;0;0;16;74;36;0;0
760783159;CLINIQUE DES ESSARTS GRAND COURONNE;76;28;1049;0;0;0;0;0;0;0;0;1;7;3;0;0
760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;76;28;30070;822;0;0;0;1;0;0;2;48;227;110;33;0
760805770;HOPITAL JACQUES MONOD CH LE HAVRE;76;28;62902;5787;783;0;0;1;0;0;11;102;476;232;232;0
760921809;CLINIQUE DE L'EUROPE ROUEN;76;28;43950;2852;0;0;0;1;0;0;5;71;332;162;114;0
770000131;CH DE COULOMMIERS;77;11;13950;1203;0;0;0;1;0;0;2;45;29;51;12;0
770000149;CH DE FONTAINEBLEAU;77;11;18980;3643;0;0;0;1;0;0;7;62;39;70;37;0
770000156;CH MELUN MARC JACQUET;77;11;35524;1937;0;0;0;1;0;0;4;116;73;131;19;0
770000164;CH DE MONTEREAU;77;11;12604;1593;0;0;0;1;0;0;3;41;26;46;16;0
770000172;CH DE PROVINS LEON BINET;77;11;12459;644;0;0;0;1;0;0;1;40;25;45;6;0
770000180;CH DE BRIE COMTE ROBERT;77;11;288;0;0;0;0;0;0;0;0;0;0;1;0;0
770000214;CH DE NEMOURS;77;11;4579;0;0;0;0;0;0;0;0;15;9;16;0;0
770000446;CH DE MEAUX SITE SAINT FARON;77;11;46231;4522;771;0;0;1;0;0;8;151;96;170;46;0
770019032;CH DE MARNE LA VALLEE SITE JOSSIGNY;77;11;36797;5352;0;0;0;1;0;0;10;120;76;135;54;0
770020477;HOP FORCILLES FONDATION COGNACQ JAY;77;11;22653;17999;0;0;0;1;0;0;34;74;47;83;184;0
770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;77;11;21229;1467;0;0;0;1;0;0;3;69;44;78;15;0
770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;77;11;8080;0;0;0;0;0;0;0;0;26;16;29;0;0
770300143;POLYCLINIQUE SAINT-JEAN;77;11;12498;4880;0;0;0;1;0;0;9;41;25;46;50;0
770300192;CLINIQUE SAINT BRICE;77;11;6477;119;0;0;0;1;0;0;0;21;13;23;1;0
770300275;POLYCLINIQUE DE LA FORET;77;11;9997;1574;0;0;0;1;0;0;3;32;20;36;16;0
770300283;CLINIQUE DE L ERMITAGE;77;11;8647;265;0;0;0;1;0;0;0;28;17;31;2;0
770790707;CLINIQUE DE TOURNAN;77;11;21257;206;0;0;0;1;0;0;0;69;44;78;2;0
770813400;CLINIQUE MEDICO-CHIRURGICALE ST FARON;77;11;12013;3437;0;0;0;1;0;0;6;39;24;44;35;0
780000287;CH FRANCOIS QUESNAY MANTES;78;11;31545;6387;593;0;0;1;0;0;12;84;65;116;65;0
780000295;CHI DE MEULAN LES MUREAUX;78;11;11961;205;0;0;0;1;0;0;0;32;24;44;2;0
780000303;CH PLAISIR GRIGNON;78;11;1881;0;0;0;0;0;0;0;0;5;3;6;0;0
780000311;CHI POISSY ST GERMAIN SITE DE POISSY;78;11;44979;660;618;0;0;1;0;0;1;120;93;166;6;0
780000329;CH DE RAMBOUILLET;78;11;26444;2541;0;0;0;1;0;0;5;71;54;97;26;0
780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;78;11;38437;26023;0;0;0;1;0;0;48;103;79;141;267;0
780000345;CH DE VERSAILLES SITE RICHAUD;78;11;289;0;0;0;0;0;0;0;0;0;0;1;0;0
780000378;CH LOCAL DE HOUDAN;78;11;485;0;0;0;0;0;0;0;0;1;1;1;0;0
780000386;CH DE LA MAULDRE SITE SAINT LOUIS;78;11;593;0;0;0;0;0;0;0;0;1;1;2;0;0
780008298;CLINIQUE SAINT REMY;78;11;260;0;0;0;0;0;0;0;0;0;0;0;0;0
780018727;CLINIQUE SAINT GERMAIN;78;11;18936;340;0;0;0;1;0;0;1;50;39;69;3;0
780140018;INSTITUT MARCEL RIVIERE;78;11;683;0;0;0;0;0;0;0;0;1;1;2;0;0
780150017;CTR DE SOINS ET READAPTATION CESSRIN;78;11;12634;0;0;0;0;0;0;0;0;33;26;46;0;0
780150033;MAISON DE SANTE CLAIRE DEMEURE;78;11;248;0;0;0;0;0;0;0;0;0;0;0;0;0
780150066;HOPITAL LA PORTE VERTE;78;11;4138;931;0;0;0;1;0;0;2;11;8;15;9;0
780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;78;11;3821;0;0;0;0;0;0;0;0;10;7;14;0;0
780300125;POLYCLINIQUE REGION MANTAISE;78;11;9632;285;0;0;0;1;0;0;1;25;20;35;2;0
780300208;CLINIQUE SAINT LOUIS;78;11;11471;1014;0;0;0;1;0;0;2;30;23;42;10;0
780300323;HOP PRIVE DE VERSAILLES FRANCISCAINES;78;11;12570;627;0;0;0;1;0;0;1;33;26;46;6;0
780300364;HOPITAL PRIVE DE VERSAILLES-LA MAYE;78;11;15594;929;0;0;0;1;0;0;2;41;32;57;9;0
780300406;HOPITAL PRIVE DE PARLY II;78;11;17949;335;0;0;0;1;0;0;1;48;37;66;3;0
780300422;HOPITAL PRIVE DE L'OUEST PARISIEN;78;11;46189;3511;0;0;0;1;0;0;7;124;96;170;36;0
780300455;CENTRE HOSP. PRIVE DU MONTGARDE;78;11;11033;0;0;0;0;0;0;0;0;29;22;40;0;0
780630026;CENTRE PEDIATRIQUE DES COTES;78;11;1476;0;0;0;0;0;0;0;0;3;3;5;0;0
780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;78;11;48968;7286;1013;0;0;1;0;0;14;131;101;180;74;0
790000087;CH GEORGES RENON - NIORT;79;75;75475;26770;1185;0;0;1;0;0;50;656;306;278;511;0
790000095;SITE HOSPITALIER DE BRESSUIRE;79;75;9261;209;0;0;0;1;0;0;0;80;37;34;3;0
790000103;SITE HOSPITALIER DE PARTHENAY;79;75;3452;0;0;0;0;0;0;0;0;30;14;12;0;0
790000111;CH HAUT VAL SEVRE & MELLOIS - ST MAIX.;79;75;387;0;0;0;0;0;0;0;0;3;1;1;0;0
790000137;CH HAUT VAL SEVRE & MELLOIS - MELLE;79;75;215;0;0;0;0;0;0;0;0;1;0;0;0;0
790003537;SITE HOSPITALIER DE THOUARS;79;75;9130;1296;0;0;0;1;0;0;2;79;37;33;24;0
790009948;POLYCLINIQUE D'INKERMANN;79;75;16980;731;0;0;0;1;0;0;1;147;68;62;13;0
800000143;CH ABBEVILLE;80;32;22962;2682;0;0;0;1;0;0;5;84;91;84;68;0
800000184;CH ALBERT;80;32;831;0;0;0;0;0;0;0;0;3;3;3;0;0
800000192;CHU AMIENS NORD;80;32;12097;162;0;0;0;1;0;0;0;44;48;44;4;0
800000200;CH CORBIE;80;32;825;0;0;0;0;0;0;0;0;3;3;3;0;0
800000226;CH DOULLENS;80;32;4009;550;0;0;0;1;0;0;1;14;16;14;14;0
800000275;CH HAM;80;32;1229;0;0;0;0;0;0;0;0;4;4;4;0;0
800000390;CH CHIMR MONTDIDIER;80;32;2164;0;0;0;0;0;0;0;0;7;8;7;0;0
800000432;CH P?RONNE;80;32;6748;192;0;0;0;1;0;0;0;24;27;24;4;0
800000440;CH CHIMR ROYE;80;32;165;0;0;0;0;0;0;0;0;0;0;0;0;0
800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;80;32;369;0;0;0;0;0;0;0;0;1;1;1;0;0
800000614;CHU AMIENS SAINT VICTOR;80;32;201;7;0;0;0;1;0;0;0;0;0;0;0;0
800002503;SA CLINIQUE SAINTE ISABELLE;80;32;28674;341;0;0;0;1;0;0;1;105;114;105;8;0
800006124;CHU AMIENS SALOU?L;80;32;124282;35265;974;0;0;1;0;0;66;458;497;458;906;0
800009466;POLYCLINIQUE DE PICARDIE;80;32;16093;632;0;0;0;1;0;0;1;59;64;59;16;0
800009920;GROUPE SANT? VICTOR PAUCHET;80;32;23972;1048;0;0;0;1;0;0;2;88;96;88;26;0
800013179;CLINIQUE DE L'EUROPE;80;32;16181;9989;0;0;0;1;0;0;19;59;64;59;256;0
800015729;SAS DE CARDIOLOGIES ET URGENCES;80;32;5041;0;0;0;0;0;0;0;0;18;20;18;0;0
800017253;CHU AMIENS IOP;80;32;1942;0;0;0;0;0;0;0;0;7;7;7;0;0
800018491;IOP SOPP AMIENS;80;32;3381;0;0;0;0;0;0;0;0;12;13;12;0;0
810000224;CENTRE MEDICO CHIR OBST CLAUDE BERNARD;81;76;50505;5634;350;0;0;1;0;0;10;400;212;186;121;0
810000448;POLYCLINIQUE SAINTE BARBE;81;76;554;0;0;0;0;0;0;0;0;4;2;2;0;0
810000505;CENTRE HOSPITALIER D'ALBI;81;76;19996;2641;482;0;0;1;0;0;5;158;84;73;56;0
810000513;CENTRE HOSPITALIER DE GAILLAC;81;76;728;0;0;0;0;0;0;0;0;5;3;2;0;0
810000521;HOP DU PAYS D'AUTAN SITE DU CAUSSE;81;76;25593;4084;359;0;0;1;0;0;8;203;107;94;88;0
810000539;CENTRE HOSPITALIER DE GRAULHET;81;76;314;0;0;0;0;0;0;0;0;2;1;1;0;0
810000562;CENTRE HOSPITALIER DE LAVAUR;81;76;4538;0;0;0;0;0;0;0;0;36;19;16;0;0
810101170;CLINIQUE TOULOUSE LAUTREC;81;76;10573;893;0;0;0;1;0;0;2;83;44;39;19;0
810101444;POLYCLINIQUE DU SIDOBRE;81;76;13205;883;0;0;0;1;0;0;2;104;55;48;19;0
820000032;CENTRE HOSPITALIER MONTAUBAN;82;76;21289;2800;746;0;0;1;0;0;5;241;89;78;60;0
820000040;CLINIQUE CROIX ST MICHEL;82;76;10448;229;0;0;0;1;0;0;0;118;43;38;4;0
820000057;CLINIQUE DU PONT DE CHAUME;82;76;43788;4972;0;0;0;1;0;0;9;496;183;161;107;0
820000065;CLINIQUE DU DOCTEUR CAVE;82;76;8052;122;0;0;0;1;0;0;0;91;33;29;2;0
820000883;CENTRE HOSPITALIER MOISSAC;82;76;4565;0;0;0;0;0;0;0;0;51;19;16;0;0
830000279;CH JEAN MARCEL DE BRIGNOLES;83;93;11998;770;0;0;0;1;0;0;1;32;48;44;16;0
830000287;CH LA DRACENIE DE DRAGUIGNAN;83;93;22345;4926;0;0;0;1;0;0;9;59;90;82;103;0
830000295;CH DE HYERES MARIE JOSEE TREFFOT;83;93;15842;295;0;0;0;1;0;0;1;42;63;58;6;0
830000311;CHI DE FREJUS SAINT RAPHAEL;83;93;29349;5128;0;0;0;1;0;0;10;78;118;108;107;0
830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;83;93;5274;526;0;0;0;1;0;0;1;14;21;19;11;0
830000345;CHITS CH SAINTE MUSSE;83;93;73582;12735;820;0;0;1;0;0;24;196;296;271;267;0
830009528;CHI FREJUS ST RAPAHEL HJ CTRE GERONTO;83;93;432;0;0;0;0;0;0;0;0;1;1;1;0;0
830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;83;93;33842;5950;0;0;0;1;0;0;11;90;136;124;124;0
830100251;CLINIQUE DU CAP D'OR;83;93;13113;4442;0;0;0;1;0;0;8;35;52;48;93;0
830100319;POLYCLINIQUE LES FLEURS;83;93;17233;319;0;0;0;1;0;0;1;46;69;63;6;0
830100327;CLINIQUE LES LAURIERS;83;93;8553;385;0;0;0;1;0;0;1;22;34;31;8;0
830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;83;93;6870;0;0;0;0;0;0;0;0;18;27;25;0;0
830100392;POLYCLINIQUE NOTRE DAME;83;93;13242;485;0;0;0;1;0;0;1;35;53;48;10;0
830100418;CLINIQUE NOTRE DAME DE LA MERCI;83;93;5442;332;0;0;0;1;0;0;1;14;21;20;6;0
830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;83;93;29335;5894;0;0;0;1;0;0;11;78;118;108;123;0
830100459;CLINIQUE SAINT MICHEL;83;93;15309;0;0;0;0;0;0;0;0;40;61;56;0;0
830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;83;93;6773;0;0;0;0;0;0;0;0;18;27;24;0;0
830100558;HOPITAL RENEE SABRAN HYERES;83;93;4058;0;0;0;0;0;0;0;0;10;16;14;0;0
830100574;HIA SAINTE ANNE;83;93;28217;5943;378;0;0;1;0;0;11;75;113;104;124;0
830100608;CHITS CH GEORGE SAND LA SEYNE SUR MER;83;93;5959;8;0;0;0;1;0;0;0;15;24;21;0;0
830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;83;93;1058;0;0;0;0;0;0;0;0;2;4;3;0;0
830200523;POLYCLINIQUE MUTUALISTE MALARTIC;83;93;7005;256;0;0;0;1;0;0;0;18;28;25;5;0
830213856;MEDECINE GERIATRIQUE DU CH HYERES;83;93;862;0;0;0;0;0;0;0;0;2;3;3;0;0
830215687;DIAVERUM CENTRE DE DIALYSE SERENA;83;93;18270;0;0;0;0;0;0;0;0;48;73;67;0;0
840000285;POLYCLINIQUE URBAIN V;84;93;12881;1296;0;0;0;1;0;0;2;39;51;47;27;0
840000327;CENTRE CHIRURGICAL MONTAGARD;84;93;2498;0;0;0;0;0;0;0;0;7;10;9;0;0
840000343;CENTRE HOSPITALIER DU PAYS D'APT;84;93;5166;892;0;0;0;1;0;0;2;15;20;19;18;0
840000350;INSTITUT SAINTE CATHERINE;84;93;75485;76284;0;0;0;1;0;0;142;233;304;278;1600;0
840000392;CENTRE HOSPITALIER DE CARPENTRAS;84;93;6542;0;0;0;0;0;0;0;0;20;26;24;0;0
840000400;SYNERGIA LUBERON;84;93;8514;94;0;0;0;1;0;0;0;26;34;31;1;0
840000418;CHI DE CAVAILLON LAURIS;84;93;9376;754;0;0;0;1;0;0;1;29;37;34;15;0
840000426;CENTRE HOSPITALIER DE GORDES;84;93;71;0;0;0;0;0;0;0;0;0;0;0;0;0
840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;84;93;120;0;0;0;0;0;0;0;0;0;0;0;0;0
840000467;CAPIO CLINIQUE D'ORANGE;84;93;9516;355;0;0;0;1;0;0;1;29;38;35;7;0
840000483;CH LOUIS GIORGI D'ORANGE;84;93;12179;533;0;0;0;1;0;0;1;37;49;44;11;0
840000491;CHI SITE DE PERTUIS;84;93;5225;9;0;0;0;1;0;0;0;16;21;19;0;0
840000517;CENTRE HOSPITALIER DE SAULT;84;93;20;0;0;0;0;0;0;0;0;0;0;0;0;0
840000525;CH VAISON LA ROMAINE;84;93;1637;0;0;0;0;0;0;0;0;5;6;6;0;0
840000533;CH JULES NIEL DE VALREAS;84;93;1351;0;0;0;0;0;0;0;0;4;5;4;0;0
840001861;CH D'AVIGNON HENRI DUFFAUT;84;93;70785;6129;825;0;0;1;0;0;11;219;285;261;128;0
840007850;ATIR AUTODIALYSE ET DIAL DOM AVIGNON;84;93;12933;0;0;0;0;0;0;0;0;40;52;47;0;0
840011043;ATIR HEMODIALYSE RHONE DURANCE AVIGNON;84;93;18053;0;0;0;0;0;0;0;0;55;72;66;0;0
840013312;CLINIQUE RHONE DURANCE;84;93;10285;531;0;0;0;1;0;0;1;31;41;37;11;0
840013445;CAPIO CLINIQUE FONTVERT AVIGNON NORD;84;93;16755;0;0;0;0;0;0;0;0;51;67;61;0;0
840017172;SYNERGIA VENTOUX;84;93;9976;463;0;0;0;1;0;0;1;30;40;36;9;0
840017222;ATIR HEMODIALYSE AMBUL CARPENTRAS;84;93;16940;0;0;0;0;0;0;0;0;52;68;62;0;0
840017461;ATIR HEMODIALYSE ORANGE;84;93;14507;0;0;0;0;0;0;0;0;44;58;53;0;0
840018337;CH D'AVIGNON HENRI DUFFAUT CHIRURGIE;84;93;876;0;0;0;0;0;0;0;0;2;3;3;0;0
840018774;ATIR UNITE DIALYSE MEDIC CAVAILLON;84;93;1388;0;0;0;0;0;0;0;0;4;5;5;0;0
840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;84;93;74;57;0;0;0;1;0;0;0;0;0;0;1;0
850000118;CLINIQUE SAINT CHARLES;85;52;20684;785;0;0;0;1;0;0;1;109;147;76;23;0
850000126;CLINIQUE SUD VENDEE;85;52;9651;430;0;0;0;1;0;0;1;51;68;35;12;0
850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;85;52;9584;673;0;0;0;1;0;0;1;50;68;35;19;0
850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;85;52;102067;42451;368;0;0;1;0;0;79;539;729;376;1261;0
850000175;CH LVO :SITE DE CHALLANS;85;52;15017;1022;0;0;0;1;0;0;2;79;107;55;30;0
850000191;HOPITAL LOCAL ILE D'YEU;85;52;277;0;0;0;0;0;0;0;0;1;1;1;0;0
850000209;CENTRE HOSPITALIER -SITE DE LUCON;85;52;5610;272;0;0;0;1;0;0;1;29;40;20;8;0
850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;85;52;2913;6;0;0;0;1;0;0;0;15;20;10;0;0
850000233;HOPITAL DE ST-GILLES- CROIX- DE- VIE;85;52;13;0;0;0;0;0;0;0;0;0;0;0;0;0
850000241;CENTRE HOSPITALIER COTE DE LUMI?RE;85;52;15845;2020;0;0;0;1;0;0;4;83;113;58;60;0
850000647;HOPITAL DES COLLINES VENDEENNES;85;52;325;0;0;0;0;0;0;0;0;1;2;1;0;0
850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;85;52;7245;427;0;0;0;1;0;0;1;38;51;26;12;0
860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;86;75;16905;1175;0;0;0;1;0;0;2;78;68;62;22;0
860000033;GH NORD-VIENNE - SITE DE LOUDUN;86;75;2056;0;0;0;0;0;0;0;0;9;8;7;0;0
860000058;CHU - SITE DE MONTMORILLON;86;75;4294;715;0;0;0;1;0;0;1;19;17;15;13;0
860000223;CHU LA MILETRIE;86;75;150613;58166;1031;0;0;1;0;0;108;698;611;555;1112;0
860010321;POLYCLINIQUE DE POITIERS;86;75;24800;843;0;0;0;1;0;0;2;115;100;91;16;0
860780311;CLINIQUE DE CHATELLERAULT;86;75;9403;491;0;0;0;1;0;0;1;43;38;34;9;0
860780568;CLINIQUE DU FIEF DE GRIMOIRE;86;75;7420;455;0;0;0;1;0;0;1;34;30;27;8;0
870000064;C H U DUPUYTREN LIMOGES;87;75;106273;33692;1243;0;1;1;0;15;63;515;431;392;644;376
870000080;UNITE DE DIALYSE LIMOGES BUISSON;87;75;11313;0;0;0;0;0;0;0;0;54;45;41;0;0
870000098;CENTRE HOSPITALIER SAINT JUNIEN;87;75;9275;1246;0;0;0;1;0;0;2;45;37;34;23;0
870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;87;75;5210;609;0;0;0;1;0;0;1;25;21;19;11;0
870000288;CLINIQUE FRANCOIS CHENIEUX;87;75;45944;9900;0;0;0;1;0;0;18;223;186;169;189;0
870000403;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;87;75;185;0;0;0;0;0;0;0;0;0;0;0;0;0
870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;87;75;10524;1083;0;0;0;1;0;0;2;51;42;38;20;0
870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;87;75;434;0;0;0;0;0;0;0;0;2;1;1;0;0
870000601;HOPITAL DR RENE BARRIERE ST LEONARD;87;75;189;0;0;0;0;0;0;0;0;0;0;0;0;0
870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;87;75;265;0;0;0;0;0;0;0;0;1;1;0;0;0
870003514;HOPITAL JEAN REBEYROL LIMOGES;87;75;859;0;0;0;0;0;0;0;0;4;3;3;0;0
870014859;HOPITAL DE LA MERE ET DE L'ENFANT;87;75;15499;1197;0;0;0;1;0;0;2;75;62;57;22;0
880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;88;44;36448;17580;317;0;0;1;0;0;33;294;146;134;369;0
880000039;CENTRE HOSPITALIER DE GERARDMER;88;44;555;0;0;0;0;0;0;0;0;4;2;2;0;0
880000047;CENTRE HOSPITALIER DE SAINT-DIE;88;44;16410;610;0;0;0;1;0;0;1;132;66;60;12;0
880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;88;44;12997;1172;0;0;0;1;0;0;2;105;52;47;24;0
880000062;CENTRE HOSPITALIER DE REMIREMONT;88;44;16184;1538;128;0;0;1;0;0;3;130;65;59;32;0
880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;88;44;3201;0;0;0;0;0;0;0;0;25;12;11;0;0
880000104;HOPITAL DE L'AVISON - BRUYERES;88;44;41;0;0;0;0;0;0;0;0;0;0;0;0;0
880000179;HOPITAL LOCAL DE FRAIZE;88;44;102;0;0;0;0;0;0;0;0;0;0;0;0;0
880000187;HOPITAL LOCAL DE LAMARCHE;88;44;72;0;0;0;0;0;0;0;0;0;0;0;0;0
880000211;HOPITAL LOCAL DE SENONES;88;44;4;0;0;0;0;0;0;0;0;0;0;0;0;0
880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;88;44;1070;0;0;0;0;0;0;0;0;8;4;3;0;0
880788591;POLYCLINIQUE LA LIGNE BLEUE;88;44;36611;940;0;0;0;1;0;0;2;295;147;135;19;0
890000169;CLINIQUE PAUL PICQUET SENS;89;27;14556;2001;0;0;0;1;0;0;4;135;128;53;83;0
890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;89;27;13387;2425;0;0;0;1;0;0;5;124;117;49;101;0
890975519;CTRE HOSPITALIER SPECIALISE D'AUXERRE;89;27;527;0;0;0;0;0;0;0;0;4;4;1;0;0
890975527;CH AUXERRE;89;27;41629;5831;0;0;0;1;0;0;11;386;366;153;242;0
890975535;CH AVALLON;89;27;2291;0;0;0;0;0;0;0;0;21;20;8;0;0
890975543;CH JOIGNY;89;27;3127;0;0;0;0;0;0;0;0;29;27;11;0;0
890975550;CH SENS;89;27;29861;2896;3;0;0;1;0;0;5;277;262;110;120;0
890975568;CENTRE HOSPITALIER DU TONNERROIS;89;27;2208;0;0;0;0;0;0;0;0;20;19;8;0;0
900000035;HOPITAL PRIVE DE LA MIOTTE;90;27;13038;260;0;0;0;1;0;0;0;273;114;48;10;0
900000167;CH HNFC SITE DE BELFORT;90;27;34584;2398;0;0;0;1;0;0;4;726;304;127;99;0
910000272;CH D ARPAJON;91;11;11968;247;0;0;0;1;0;0;0;33;24;44;2;0
910000280;CH DOURDAN ETAMPES SITE DOURDAN;91;11;6500;510;0;0;0;1;0;0;1;18;13;23;5;0
910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;91;11;25904;3952;0;0;0;1;0;0;7;71;53;95;40;0
910000306;CH D ORSAY;91;11;12240;100;677;0;0;1;0;0;0;34;25;45;1;0
910001973;CH DOURDAN ETAMPES SITE ETAMPES;91;11;9900;1216;0;0;0;1;0;0;2;27;20;36;12;0
910002609;CENTRE D HEMODIALYSE D ATHIS MONS;91;11;11215;0;0;0;0;0;0;0;0;31;23;41;0;0
910015965;CLINIQUE LE MOULIN DE VIRY;91;11;424;0;0;0;0;0;0;0;0;1;0;1;0;0
910018423;CH DES DEUX VALLEES SITE JUVISY;91;11;3741;0;0;0;0;0;0;0;0;10;7;13;0;0
910020254;CH SUD FRANCILIEN SITE JEAN JAURES;91;11;62697;7545;1296;0;0;1;0;0;14;174;130;231;77;0
910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;91;11;863;0;0;0;0;0;0;0;0;2;1;3;0;0
910100023;HU HENRI MONDOR SITE JOFFRE APHP;91;11;1631;0;0;0;0;0;0;0;0;4;3;6;0;0
910150010;CENTRE HOSPITALIER F.H. MANHES;91;11;12566;0;0;0;0;0;0;0;0;34;26;46;0;0
910150028;CENTRE HOSPITALIER DE BLIGNY;91;11;8634;3932;0;0;0;1;0;0;7;23;17;31;40;0
